name;id;price;brand;category;spec;img_url
Philips 65PUS8555;AR202006050044;799.94;Philips;TV;"Téléviseur LED 4K Ultra HD 65"" (165 cm) 16/9 - Dolby Vision/HDR10+ - Wi-Fi/Bluetooth - Android TV - Google Assistant - 2100 Hz - Son 2.0 20W Dolby Atmos";https://media.ldlc.com/r150/ld/products/00/05/68/35/LD0005683563_1.jpg
Hisense 65U8QF;AR202007240027;1289.95;Hisense;TV;"Téléviseur QLED 4K Ultra HD 65"" (165 cm) 16/9 - Dolby Vision/HDR10+ - Wi-Fi/Bluetooth - Alexa - 3000 PCI - Barre de son JBL 2.0 20W Dolby Atmos (Dalle native 100 Hz)";https://media.ldlc.com/r150/ld/products/00/05/73/79/LD0005737965_1.jpg
Sharp 50BN3EA;AR202011180061;429.95;Sharp;TV;"Téléviseur LED 4K Ultra HD 50"" (127 cm) - Dolby Vision - Android TV - Chromecast - Wi-Fi/Bluetooth - Son 2.0 Harman/Kardon 20W Dolby Atmos";https://media.ldlc.com/r150/ld/products/00/05/75/34/LD0005753491_1.jpg
Samsung QE55Q74T;AR202004030029;999.0;Samsung;TV;"Téléviseur QLED 4K Ultra HD 55"" (140 cm) 16/9 - 3840 x 2160 pixels - HDR - Wi-Fi/Bluetooth/AirPlay 2 - Assistant Google/Alexa - 3600 PQI - Son 2.0 20W (Dalle native 100 Hz)";https://media.ldlc.com/r150/ld/products/00/05/65/08/LD0005650829_2.jpg
Panasonic TX-43HX940E;AR202005150041;749.0;Panasonic;TV;"Téléviseur LED 4K Ultra HD 49"" (109 cm) 16/9 - Dolby Vision/HDR10+ - Wi-Fi/Bluetooth - Son 2.0 20W Dolby Atmos (Dalle native 100 Hz)";https://media.ldlc.com/r150/ld/products/00/05/67/58/LD0005675830_1.jpg
Panasonic TX-55HX940E;AR202007270050;999.95;Panasonic;TV;"Téléviseur LED 4K Ultra HD 55"" (140 cm) 16/9 - Dolby Vision/HDR10+ - Wi-Fi/Bluetooth - Son 2.0 20W Dolby Atmos (Dalle native 100 Hz)";https://media.ldlc.com/r150/ld/products/00/05/70/30/LD0005703022_1.jpg
Hitachi 43HK5600;AR202011250051;399.95;Hitachi;TV;"Téléviseur LED 4K Ultra HD 43"" (109 cm) 16/9 - HDR - Wi-Fi - 2x HDMI - Son 2.0 20W";https://media.ldlc.com/r150/ld/products/00/05/75/92/LD0005759251_1.jpg
Panasonic TX-43HX600E;AR202012100045;449.95;Panasonic;TV;"Téléviseur LED 4K - 43"" (109 cm) 16/9 - Dolby Vision - 4x HDMI 2.0 - USB - Wi-Fi - Son 2.0 20W Dolby Atmos";https://media.ldlc.com/r150/ld/products/00/05/76/97/LD0005769776_1.jpg
LG 49NANO86;AR202004160088;799.96;LG;TV;"Téléviseur LED 4K Ultra HD 49"" (124 cm) - 3840 x 2160 pixels - HDR - Wi-Fi/Bluetooth/AirPlay 2 - Assistant Google/Alexa - Son 2.0 20W Dolby Atmos (Dalle native 100 Hz)";https://media.ldlc.com/r150/ld/products/00/05/65/92/LD0005659256_2.jpg
Philips 50PUS8555;AR202006050013;649.95;Philips;TV;"Téléviseur LED 4K Ultra HD 50"" (127 cm) 16/9 - Dolby Vision/HDR10+ - Wi-Fi/Bluetooth - Android TV - Google Assistant - 2100 Hz - Son 2.0 20W Dolby Atmos";https://media.ldlc.com/r150/ld/products/00/05/68/35/LD0005683511_1.jpg
TCL 55P715;AR202012090037;499.94;TCL;TV;"Téléviseur LED 4K Ultra HD 55"" (140 cm) 16/9 - HDR10/HLG - Android TV - Wi-Fi/Bluetooth - Son 2.0 20W";https://media.ldlc.com/r150/ld/products/00/05/76/36/LD0005763627_1.jpg
Samsung QE43Q60T;AR202004030025;699.95;Samsung;TV;"Téléviseur QLED 4K Ultra HD 43"" (109 cm) 16/9 - 3840 x 2160 pixels - HDR - Wi-Fi/Bluetooth/AirPlay 2 - Google Assistant/Alexa - 3100 PQI - Son 2.0 20W";https://media.ldlc.com/r150/ld/products/00/05/69/71/LD0005697138_1.jpg
TCL 50P716;AR202007170074;449.95;TCL;TV;"Téléviseur LED 4K Ultra HD 50"" (127 cm) 16/9 - 3840 x 2160 pixels - HDR - Android TV - Wi-Fi - Bluetooth - 1500 Hz - Son 2.0 20W";https://media.ldlc.com/r150/ld/products/00/05/73/76/LD0005737633_1.jpg
Hisense 50A7100F;AR202007290069;399.95;Hisense;TV;"Téléviseur LED 4K Ultra HD 50"" (127 cm) 16/9 - HDR10+ - Wi-Fi/Bluetooth - Alexa - 1600 PCI - Son 2.0 16W";https://media.ldlc.com/r150/ld/products/00/05/73/79/LD0005737972_1.jpg
LG 55NANO796;AR202008250067;649.94;LG;TV;"Téléviseur LED 4K Ultra HD 55"" (140 cm) - HDR - Wi-Fi/Bluetooth/AirPlay 2 - Assistant Google/Alexa - Son 2.0 20W";https://media.ldlc.com/r150/ld/products/00/05/71/10/LD0005711024_1.jpg
Samsung UE43TU8075U;AR202004030015;499.96;Samsung;TV;"Téléviseur LED 4K Ultra HD 43"" (109 cm) 16/9 - 3840 x 2160 pixels - HDR - Wi-Fi/Bluetooth/AirPlay 2 - Assistant Google/Alexa - 2100 PQI - Son 2.0 20W";https://media.ldlc.com/r150/ld/products/00/05/65/14/LD0005651430_2.jpg
TCL 50C711;AR202005120006;599.95;TCL;TV;"Téléviseur QLED 4K Ultra HD 50"" (127 cm) - Dolby Vision/HDR10+ - Android TV - Wi-Fi/Bluetooth - Assistant Google - Son 2.0 20W Dolby Atmos - 2400 PPI";https://media.ldlc.com/r150/ld/products/00/05/67/23/LD0005672314_1.jpg
Panasonic TX-55HZ1000E;AR202007270052;1690.0;Panasonic;TV;"Téléviseur OLED 4K Ultra HD 55"" (140 cm) 16/9 - HDR10+/Dolby Vision IQ - Wi-Fi/Bluetooth - Son 2.0 30W Dolby Atmos (dalle native 100 Hz)";https://media.ldlc.com/r150/ld/products/00/05/70/33/LD0005703357_1.jpg
Sharp 65BN3EA;AR202011180062;699.95;Sharp;TV;"Téléviseur LED 4K Ultra HD 65"" (165 cm) - Dolby Vision - Android TV - Chromecast - Wi-Fi/Bluetooth - Son 2.1 Harman/Kardon 35W Dolby Atmos";https://media.ldlc.com/r150/ld/products/00/05/75/35/LD0005753534_1.jpg
Philips 43PUS7805;AR202006050008;449.95;Philips;TV;"Téléviseur LED 4K Ultra HD 43"" (109 cm) 16/9 - Dolby Vision/HDR10+ - Wi-Fi - Amazon Alexa - 1700 Hz - Son 2.0 20W Dolby Atmos";https://media.ldlc.com/r150/ld/products/00/05/68/36/LD0005683650_1.jpg
LG 55NANO916;AR202006180099;899.95;LG;TV;"Téléviseur LED 4K Ultra HD 55"" (140 cm) - 3840 x 2160 pixels - HDR - Wi-Fi/Bluetooth/AirPlay 2 - Assistant Google/Alexa - Son 2.0 20W Dolby Atmos (Dalle native 100 Hz)";https://media.ldlc.com/r150/ld/products/00/05/68/74/LD0005687446_1.jpg
Thomson 32HD3301;AR201904250018;169.95;Thomson;TV;"Téléviseur LED HD 32"" (81 cm) 16/9 - 1366 x 768 pixels - HDMI - USB - 100 Hz - Son 2.0 10W";https://media.ldlc.com/r150/ld/products/00/05/30/26/LD0005302677_2.jpg
TCL 55C711;AR202005120007;649.99;TCL;TV;"Téléviseur QLED 4K Ultra HD 55"" (140 cm) - Dolby Vision/HDR10+ - Android TV - Wi-Fi/Bluetooth - Assistant Google - Son 2.0 20W Dolby Atmos - 2400 PPI";https://media.ldlc.com/r150/ld/products/00/05/67/24/LD0005672473_1.jpg
LG 65NANO916;AR202006180098;1189.94;LG;TV;"Téléviseur LED 4K Ultra HD 65"" (165 cm) - 3840 x 2160 pixels - HDR - Wi-Fi/Bluetooth/AirPlay 2 - Assistant Google/Alexa - Son 2.0 20W Dolby Atmos (Dalle native 100 Hz)";https://media.ldlc.com/r150/ld/products/00/05/68/74/LD0005687489_1.jpg
TCL 55P815;AR202012090039;549.95;TCL;TV;"Téléviseur LED 4K Ultra HD 55"" (140 cm) 16/9 - Dolby Vision/HDR10+ - Android TV - Wi-Fi/Bluetooth - Son 2.0 20W Dolby Atmos";https://media.ldlc.com/r150/ld/products/00/05/76/36/LD0005763640_1.jpg
TCL 32ES560;AR201901110058;219.95;TCL;TV;"Téléviseur LED HD 32"" (81 cm) 16/9 - 1366 x 768 pixels - Android TV - Wi-Fi - 100 Hz - Son 2.0 10W";https://media.ldlc.com/r150/ld/products/00/05/17/17/LD0005171761_2.jpg
Hisense 65U7QF;AR202007290043;949.94;Hisense;TV;"Téléviseur QLED 4K Ultra HD 65"" (165 cm) 16/9 - Dolby Vision/HDR10+ - Wi-Fi/Bluetooth - Alexa - 2500 PCI - Son 2.0 20W Dolby Atmos";https://media.ldlc.com/r150/ld/products/00/05/73/79/LD0005737957_1.jpg
Hisense 55U7QF;AR202007290066;699.95;Hisense;TV;"Téléviseur QLED 4K Ultra HD 55"" (140 cm) 16/9 - Dolby Vision/HDR10+ - Wi-Fi/Bluetooth - Alexa - 2500 PCI - Son 2.0 20W Dolby Atmos";https://media.ldlc.com/r150/ld/products/00/05/73/79/LD0005737956_1.jpg
Panasonic TX-40HX830E;AR202005150033;699.95;Panasonic;TV;"Téléviseur LED 4K Ultra HD 40"" (102 cm) 16/9 - Dolby Vision/HDR10+ - Wi-Fi/Bluetooth - Son 2.0 20W Dolby Atmos";https://media.ldlc.com/r150/ld/products/00/05/67/60/LD0005676040_1.jpg
Philips 32PFS6855;AR202006050004;299.95;Philips;TV;"Téléviseur LED Full HD 32"" (81 cm) 16/9 - HDR10/HLG - Wi-Fi - Son 2.0 16W";https://media.ldlc.com/r150/ld/products/00/05/68/39/LD0005683948_1.jpg
TCL 43P716;AR202007170070;399.95;TCL;TV;"Téléviseur LED 4K Ultra HD 43"" (109 cm) 16/9 - 3840 x 2160 pixels - HDR - Android TV - Wi-Fi - Bluetooth - 1500 Hz - Son 2.0 20W";https://media.ldlc.com/r150/ld/products/00/05/73/76/LD0005737634_1.jpg
Sony KD-55XH8096;AR202006290017;899.95;Sony;TV;"Téléviseur LED 4K Ultra HD 55"" (140 cm) 16/9 - HDR Dolby Vision - Android TV - Wi-Fi/Bluetooth/AirPlay - Google Assistant - 400 Hz - Son 2.0 20W";https://media.ldlc.com/r150/ld/products/00/05/69/30/LD0005693074_1.jpg
